sampledate,coreid,wtemp,light50,dark_light,light_logger,light0,do_init,delta_do_rate,do_final,do_gm2hr
2021-06-17,3,6.35,151.85000000000002,0,70226.61,233.4,12.74,-0.05775401069518707,12.56,-0.01328342245989302
2021-06-17,4,6.25,151.85000000000002,1,70226.61,233.4,12.81,0.5936507936507934,14.68,0.1513809523809523
2021-06-17,5,6.3,151.85000000000002,0,70226.61,233.4,12.72,-0.06702127659574496,12.51,-0.01507978723404261
2021-06-17,6,6.25,151.85000000000002,1,70226.61,233.4,12.92,0.9157894736842108,15.82,0.17400000000000002
2021-06-17,7,6.2,151.85000000000002,0,70226.61,233.4,12.74,-0.1927461139896376,12.12,-0.03854922279792752
2021-06-17,8,6.25,151.85000000000002,1,70226.61,233.4,12.76,0.6000000000000001,14.66,0.108
2021-06-17,9,6.199999999999999,151.85000000000002,1,70226.61,233.4,12.85,0.7926315789473684,15.36,0.17437894736842105
2021-06-17,10,6.199999999999999,151.85000000000002,1,70226.61,233.4,12.81,0.7256544502617798,15.12,0.14513089005235597
2021-06-27,1,13.35,196.85,0,67052.29,253.2,11.47,-0.20446927374301715,10.86,-0.03884916201117325
2021-06-27,2,12.4,196.85,1,67052.29,253.2,11.26,0.4043478260869566,12.5,0.07682608695652175
2021-06-27,3,12.45,196.85,0,67052.29,253.2,11.6,-0.1853932584269659,11.05,-0.03337078651685386
2021-06-27,4,12.55,196.85,1,67052.29,253.2,11.77,0.5803278688524589,13.54,0.1102622950819672
2021-06-27,5,12.85,196.85,0,67052.29,253.2,11.34,-0.19090909090909108,10.78,-0.03818181818181822
2021-06-27,6,12.8,196.85,1,67052.29,253.2,11.58,0.5604395604395602,13.28,0.10648351648351644
2021-06-27,7,12.5,196.85,0,67052.29,253.2,11.39,-0.17142857142857143,10.89,-0.03342857142857143
2021-06-27,8,12.3,196.85,1,67052.29,253.2,11.82,0.6166666666666666,13.67,0.11099999999999996
2021-06-27,9,12.35,196.85,1,67052.29,253.2,11.91,0.499441340782123,13.4,0.097391061452514
2021-06-27,10,12.7,196.85,1,67052.29,253.2,11.74,0.5258426966292137,13.3,0.09728089887640452
2021-07-07,1,18.1,538.7,0,136233.9,823.7,12.55,-0.3129186602870813,11.46,-0.06414832535885168
2021-07-07,2,18,538.7,1,136233.9,823.7,12.55,0.6834224598930478,14.68,0.13668449197860957
2021-07-07,3,17.75,538.7,0,136233.9,823.7,12.58,-0.3083798882681564,11.66,-0.05705027932960892
2021-07-07,4,17.8,538.7,1,136233.9,823.7,12.57,0.6354838709677415,14.54,0.11120967741935477
2021-07-07,5,17.9,538.7,0,136233.9,823.7,12.41,-0.3647727272727274,11.34,-0.07113068181818184
2021-07-07,6,18,538.7,1,136233.9,823.7,12.55,0.7097142857142852,14.62,0.13129714285714275
2021-07-07,7,17.65,538.7,0,136233.9,823.7,12.57,-0.42105263157894773,11.37,-0.06736842105263163
2021-07-07,8,17.7,538.7,1,136233.9,823.7,12.45,0.8212290502793299,14.9,0.14371508379888273
2021-07-07,9,17.6,538.7,1,136233.9,823.7,12.5,0.4819672131147543,13.97,0.08675409836065578
2021-07-07,10,17.799999999999997,538.7,1,136233.9,823.7,12.36,0.5516129032258067,14.07,0.10480645161290328
2021-07-17,1,17.15,217.28,0,99200.66,696.6,9.02,-0.39465240641711213,7.79,-0.06709090909090906
2021-07-17,2,16.4,217.28,1,99200.66,696.6,9.16,1.0625,12.56,0.2178125
2021-07-17,3,16.2,217.28,0,99200.66,696.6,9.02,-0.4219780219780218,7.74,-0.07806593406593404
2021-07-17,4,16.2,217.28,1,99200.66,696.6,9.32,0.9396825396825396,12.28,0.202031746031746
2021-07-17,5,16.15,217.28,0,99200.66,696.6,9.19,-0.4433333333333331,7.86,-0.07536666666666662
2021-07-17,6,15.95,217.28,1,99200.66,696.6,9.18,1.1578378378378378,12.75,0.22577837837837836
2021-07-17,7,15.75,217.28,0,99200.66,696.6,9.06,-0.4203389830508475,7.82,-0.06935593220338983
2021-07-17,8,15.6,217.28,1,99200.66,696.6,9.17,0.9311475409836064,12.01,0.1815737704918033
2021-07-17,9,15.7,217.28,1,99200.66,696.6,9.08,0.9032967032967034,11.82,0.16710989010989014
2021-07-17,10,15.8,217.28,1,99200.66,696.6,9.12,0.9546961325966854,12,0.1957127071823205
2021-07-27,1,14.45,180.3,0,113529.7,535.35,9.37,-0.29828571428571404,8.5,-0.05219999999999995
2021-07-27,2,14.25,180.3,1,113529.7,535.35,9.25,0.6935483870967742,11.4,0.14911290322580645
2021-07-27,3,14.15,180.3,0,113529.7,535.35,9.27,-0.21724137931034448,8.64,-0.04018965517241373
2021-07-27,4,14.1,180.3,1,113529.7,535.35,9.37,0.5934426229508198,11.18,0.11868852459016396
2021-07-27,5,14.45,180.3,0,113529.7,535.35,8.98,-0.27052023121387325,8.2,-0.04463583815028908
2021-07-27,6,14.4,180.3,1,113529.7,535.35,9.22,0.6198895027624307,11.09,0.12397790055248611
2021-07-27,7,14.2,180.3,0,113529.7,535.35,9.44,-0.189473684210526,8.9,-0.03884210526315783
2021-07-27,8,14.2,180.3,1,113529.7,535.35,9.24,0.6905027932960895,11.3,0.13464804469273747
2021-07-27,9,14.3,180.3,1,113529.7,535.35,9.29,0.5764044943820228,11,0.11816292134831469
2021-07-27,10,14.45,180.3,1,113529.7,535.35,9.26,0.9251396648044692,12.02,0.16652513966480445
2021-08-02,1,15.41,234.2,0,79146.2,378.2999999999999,10,-0.18770949720670407,9.44,-0.03191061452513969
2021-08-02,2,15,234.2,1,79146.2,378.2999999999999,9.69,0.3829787234042557,10.89,0.07085106382978729
2021-08-02,3,14.9,234.2,0,79146.2,378.2999999999999,10.17,-0.28474576271186436,9.33,-0.05410169491525422
2021-08-02,4,14.9,234.2,1,79146.2,378.2999999999999,10.04,0.30645161290322614,10.99,0.0597580645161291
2021-08-02,5,15.05,234.2,0,79146.2,378.2999999999999,9.51,-0.17727272727272714,8.99,-0.03279545454545452
2021-08-02,6,14.95,234.2,1,79146.2,378.2999999999999,9.74,0.37297297297297305,10.89,0.05967567567567568
2021-08-02,7,14.9,234.2,0,79146.2,378.2999999999999,9.77,-0.20795454545454528,9.16,-0.04159090909090905
2021-08-02,8,14.85,234.2,1,79146.2,378.2999999999999,10.16,0.18032786885245927,10.71,0.03786885245901644
2021-08-02,9,14.9,234.2,1,79146.2,378.2999999999999,9.79,0.37826086956521743,10.95,0.07754347826086957
2021-08-02,10,15.1,234.2,1,79146.2,378.2999999999999,9.82,0.2918032786885248,10.71,0.05544262295081971
